PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-03-17,13:06:11.48,1,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.78116,-2.680634,-2.437877,2213.740518,219.507442,1:15,6.17251,2.00775,5.50561,-18.40399,19.66241,14.88473,2.12766,0.96672,77.84106,-6.21475,0.212767,0.444061,,,,,,,,,,,,-8.37839,11.33859,-1.80501,50,5.92643,4.72636,-126.77292,-6.47694,-13.19749,33.66042,-14.31372,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,cd4e6420-e499-11ee-ae74-ed7bd24b6b96,84.88131,,,9.94009,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:06:11.48,2024-03-17T13:06:11.4857188-07:00,2024-03-17T20:06:11.4857188Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,a7b44558-8dbf-4c05-9313-0d462d9156eb,54.98966,-128.09091,16.83021,6.16907,-5.91648,-7.15686,-2.00019,5.24311,-6.59875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-03-17,13:06:28.43,1,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.23562,-1.62992,-3.388084,2269.45069,214.692578,1:15,6.23141,2.06707,5.43272,-17.20895,21.27222,13.63855,3.26778,0.02687,77.55187,-4.951532,-0.966832,0.446473,,,,,,,,,,,,-8.02004,11.68012,-1.77623,50,6.07557,6.84164,-126.00268,-4.07539,-12.54682,32.0189,-13.90127,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,d778c710-e499-11ee-ae74-ed7bd24b6b96,84.42263,,,9.68375,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:06:28.43,2024-03-17T13:06:28.4360420-07:00,2024-03-17T20:06:28.4360420Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,0b58c9c3-0dce-4940-a03f-653b9a4ec115,55.06258,-127.28265,16.00945,6.22738,-3.51968,-6.95063,-2.05975,7.3432,-6.27341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-03-17,13:06:45.05,1,3,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.25521,-1.069531,-3.993727,2290.871296,228.186075,1:30,6.25099,2.0359,5.48293,-16.81895,21.11489,21.73769,3.84615,0.10457,77.55604,-4.351038,-0.13329,0.443287,,,,,,,,,,,,-12.38343,11.44816,-1.69999,50,6.14634,7.88064,-127.30571,-2.83807,-19.56444,35.20501,-14.08724,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,e15b72a0-e499-11ee-ae74-ed7bd24b6b96,85.02944,,,10.69917,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:06:45.05,2024-03-17T13:06:45.0500836-07:00,2024-03-17T20:06:45.0500836Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,dd517544-e864-4a89-8584-44611cf163b6,55.01137,-128.68408,17.60251,6.24666,-2.28651,-7.04362,-2.02353,8.64664,-9.78222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-03-17,13:07:04.04,1,4,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,79.10577,-0.537623,-2.649577,2221.431649,258.551051,2:30,6.17149,2.05484,5.52259,-39.86813,6.86319,24.33899,2.34594,1.60407,70.48076,-7.934935,1.691827,0.492012,,,,,,,,,,,,-13.22056,4.21481,-1.84076,50,6.09863,4.30917,-114.40777,-2.36485,-16.95456,27.48045,-26.76881,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,ecb61830-e499-11ee-ae74-ed7bd24b6b96,76.6088,,,8.62501,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:07:04.04,2024-03-17T13:07:04.0485604-07:00,2024-03-17T20:07:04.0485604Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,39736c77-5c07-4045-ac6e-55b3e8a52487,54.97502,-115.59658,13.74022,6.17589,-1.20682,-13.38441,-2.04304,5.04263,-8.47728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-03-17,13:07:24.38,1,5,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.24901,-0.388711,-2.398379,2279.3896,219.654751,1:15,6.14887,1.88382,5.54604,-15.91363,21.51844,16.56895,4.45913,1.02185,78.21524,-3.492259,0.553175,0.440345,,,,,,,,,,,,-9.12741,11.36469,-1.68685,50,6.10517,4.58174,-127.61323,-1.28471,-14.61418,33.36763,-13.9777,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,f8c28190-e499-11ee-ae74-ed7bd24b6b96,85.59746,,,10.03377,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:07:24.38,2024-03-17T13:07:24.3895012-07:00,2024-03-17T20:07:24.3895012Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,f5363b27-877e-42e7-8fba-99eacf3f1389,54.94812,-128.90055,16.68382,6.14433,-0.74546,-6.98885,-1.87449,5.14555,-7.30709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2024-03-17,13:07:41.20,1,6,"Naess, Griffin",1000250439,Right,CAL_MUS,"Sakaino, Shunsuke",822684,Left,CAL_MAT,Undefined,1,Top,0,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,87.66266,-3.375003,-3.050969,2233.287443,221.789907,1:30,6.19848,2.01645,5.54509,-16.22855,22.07489,18.23462,1.6838,0.68196,77.47929,-6.532414,0.196195,0.445441,,,,,,,,,,,,-10.35745,12.88288,-1.76439,50,5.89545,5.92611,-126.44737,-7.89898,-16.17642,34.26584,-12.05338,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,02ce38f0-e49a-11ee-ae74-ed7bd24b6b96,84.61823,,,10.18337,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:07:41.20,2024-03-17T13:07:41.2070000-07:00,2024-03-17T20:07:41.2070000Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,48230f9c-68d2-4950-9fbd-463c0be8fed2,54.95082,-127.78194,17.13292,6.19396,-7.42953,-6.02669,-2.00747,6.55615,-8.08821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.44784,3.079752,1.813248,1.266504,2.09359,1.76101,-0.67989,-1.29433,4.2978,0.99168,76.19055,7.15091,-48.61302,-1.23587,64.74534,-2.83636,4.39349,20.11396,-14.13319,0.84216,-45.17728,4.80047,High,High,High,,,High,High,High
7,2024-03-17,13:08:11.50,2,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Neighbors, Kamau",822678,Left,CAL_MAT,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.70626,-0.834155,-2.768883,2267.837966,260.183545,2:45,6.12357,1.98097,5.45466,-41.11471,6.0817,24.10923,1.91549,1.39597,70.40482,-8.42966,1.526946,0.494454,,,,,,,,,,,,-13.06359,3.92831,-1.75341,50,6.02233,4.52433,-113.83369,-3.00779,-16.64401,26.54296,-27.16911,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,14ddc9c0-e49a-11ee-ae74-ed7bd24b6b96,76.23045,,,8.30144,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:08:11.50,2024-03-17T13:08:11.5088100-07:00,2024-03-17T20:08:11.5088100Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,0b6eead5-a580-4783-a51c-93f55249436a,55.0431,-115.00359,13.27148,6.1285,-1.81029,-13.58455,-1.96899,5.25793,-8.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-03-17,13:08:27.72,2,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Neighbors, Kamau",822678,Left,CAL_MAT,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.33646,-2.513802,-2.581705,2285.752399,216.154193,1:15,6.19089,1.78894,5.6121,-16.39863,20.98037,14.18702,2.47407,0.5598,78.38542,-5.694646,-0.051223,0.440033,93.64564,-4.840842,22.925626,,,,,24.06241,24.06241,18.71995,0.164227,-8.17469,12.00186,-1.57775,50,5.9659,5.13421,-127.65328,-6.0622,-13.06404,33.98386,-12.99379,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,1e856820-e49a-11ee-ae74-ed7bd24b6b96,85.65819,2.39635,,9.95105,,,,2.72328,2.39635,-0.88877,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:08:27.72,2024-03-17T13:08:27.7223652-07:00,2024-03-17T20:08:27.7223652Z,GroundBall,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,7ed6f66c-d8f7-4025-ac0f-ae6cf02af4da,54.88521,-128.94726,16.99193,6.18731,-5.56744,-6.49689,-1.78271,5.63164,-6.53202,315.267887,2.72425,125.96849,-23.10572,,,,,,,2.39691,-11.63597,-18.04045,,,,,,,-0.88866,53.30176,-5.27951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2024-03-17,13:09:07.41,3,1,"Naess, Griffin",1000250439,Right,CAL_MUS,"Simons, Jakob",822557,Right,CAL_MAT,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.63252,0.945272,-1.914814,2650.463664,27.974377,7:00,6.2166,1.75835,5.26309,-71.02319,-19.42155,-11.39276,1.18666,-0.99067,68.16955,-11.888024,-3.943112,0.517015,,,,,,,,,,,,4.92197,-9.34276,-1.57444,50,6.25149,4.11585,-109.48197,-0.68642,5.76805,25.53053,-43.12282,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,36365150-e49a-11ee-ae74-ed7bd24b6b96,72.90397,,,7.46297,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:09:07.41,2024-03-17T13:09:07.4147044-07:00,2024-03-17T20:09:07.4147044Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,a9785f8b-0c9a-4b9c-8225-6f436e141ef6,55.23929,-110.697,12.76527,6.23532,1.36585,-21.56141,-1.76378,3.84134,2.88403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-03-17,13:09:24.47,3,2,"Naess, Griffin",1000250439,Right,CAL_MUS,"Simons, Jakob",822557,Right,CAL_MAT,Undefined,1,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.55309,-1.998522,-4.300862,2272.550081,260.621846,2:45,6.28905,1.87364,5.46924,-41.1479,6.53217,27.40041,0.98362,0.12428,70.12793,-9.589609,0.576969,0.496981,,,,,,,,,,,,-15.44772,4.57607,-1.51427,50,6.08508,7.43801,-113.37187,-5.29767,-19.4515,27.00385,-26.41194,CAL_MUS,CAL_MAT,BaggettStadium,D1,BW,20240317-BaggettStadium-1,405bf950-e49a-11ee-ae74-ed7bd24b6b96,75.8428,,,8.42515,,,,,,,53518347-c418-4767-8bf8-8ee794e3b1d0,2024-03-17,20:09:24.47,2024-03-17T13:09:24.4712676-07:00,2024-03-17T20:09:24.4712676Z,,v3,471251,471256,17 March 2024 16:00-calstnorth@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,07252e8a-a95e-47ed-bf7d-a93cdccd3d65,55.03019,-114.56373,13.50193,6.29318,-4.13192,-13.20597,-1.8615,8.29654,-9.72575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
