PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
49,2024-03-05,17:30:11.64,4,1,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Sheehan, Cole",1000113264,Right,PEP_WAV,Undefined,2,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.6239,-3.322015,2.880222,2234.124569,153.053945,11:00,6.25374,-1.05396,6.45361,-20.57863,15.10272,-7.1054,1.47961,1.00224,80.51298,-7.208881,1.592787,0.429924,,,,,,,,,,,,4.52969,9.16867,0.85306,50,6.00871,-6.12932,-127.10239,-7.95676,7.42164,25.66542,-17.15165,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,13949160-db59-11ee-b261-73375668895f,87.67227,,,7.11091,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:30:11.64,2024-03-05T17:30:11.6443414-08:00,2024-03-06T01:30:11.6443414Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,8c24288e-32aa-4eec-926c-e92ea952009a,54.04774,-127.91713,12.83271,6.25265,-7.41229,-8.57582,1.05137,-6.36492,3.71082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2024-03-05,17:30:28.46,4,2,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Sheehan, Cole",1000113264,Right,PEP_WAV,Undefined,2,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.50178,-3.025345,2.48946,1489.38116,120.570463,10:00,6.33726,-1.22949,6.15163,-33.09876,7.5317,-10.63375,0.77844,0.18601,76.23001,-9.135024,0.569239,0.458772,,,,,,,,,,,,6.29158,5.04485,1.04588,50,6.08942,-4.83046,-119.74375,-7.33203,9.15175,22.72323,-24.83581,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,1dabe180-db59-11ee-b261-73375668895f,82.15934,,,6.27178,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:30:28.46,2024-03-05T17:30:28.4623126-08:00,2024-03-06T01:30:28.4623126Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,ed753bfa-3cf4-4286-b6fa-7cc20532ca89,54.35199,-120.56678,11.36161,6.3387,-6.43248,-12.41791,1.22684,-5.16194,4.57587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2024-03-05,17:30:50.03,4,3,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Sheehan, Cole",1000113264,Right,PEP_WAV,Undefined,2,Top,0,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,1,,88.35134,-2.34983,2.073706,2102.717777,147.777212,11:00,6.40488,-1.16849,6.42503,-18.37749,16.84347,-9.88426,2.71081,-0.08518,80.61917,-5.861712,0.282434,0.427142,61.67271,44.264353,73.296388,5372.028502,,,,,84.32009,,,5.7865,9.84146,1.02496,50,6.22872,-4.26485,-128.27134,-5.75768,9.60169,27.53832,-15.84384,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,2aada760-db59-11ee-b261-73375668895f,88.24341,66.54764,,7.73217,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:30:50.03,2024-03-05T17:30:50.0398870-08:00,2024-03-06T01:30:50.0398870Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,f5be50ed-f3c9-40b0-bcff-c78ff7ffc417,54.07553,-129.14334,13.76916,6.4031,-5.25598,-7.92192,1.16482,-4.56889,4.80084,,-0.00449,18.61796,-0.89604,0.50664,-0.1256,0.03115,-0.00698,0.00154,-0.00019,35.62203,63.13358,-34.13869,5.39089,-1.32091,0.3196,-0.08055,0.01814,-0.00254,37.98052,62.0427,-8.09949,1.74221,-0.40234,0.0978,-0.02496,0.00551,-0.00078,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
52,2024-03-05,17:31:32.30,5,1,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Savage, Andrew",1000277242,Right,PEP_WAV,Undefined,2,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.72178,-0.608002,2.517076,2103.349837,142.687037,10:45,6.39883,-1.27735,6.50319,-19.43509,16.22048,-11.46068,4.22063,0.07936,79.7448,-4.336342,0.438594,0.429769,,,,,,,,,,,,6.68674,9.00918,1.10557,50,6.34749,-5.14741,-127.37662,-1.8588,10.92781,27.45476,-17.45081,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,43a5dda0-db59-11ee-b261-73375668895f,87.70396,,,7.97698,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:31:32.30,2024-03-05T17:31:32.3089686-08:00,2024-03-06T01:31:32.3089686Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,ba9234f4-93ba-4573-917c-a7430ebb98b2,53.99503,-128.23482,13.72738,6.39707,-1.31331,-8.72541,1.27181,-5.489,5.4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2024-03-05,17:31:49.19,5,2,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Savage, Andrew",1000277242,Right,PEP_WAV,Undefined,2,Top,1,1,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,88.41818,-2.367246,2.770235,2180.981372,135.67903,10:30,6.24376,-1.18518,6.55179,-19.62887,15.71288,-14.10761,2.43349,0.18145,79.97556,-6.133201,0.208526,0.427873,74.20754,4.210594,173.346373,1290.631278,,,,58.36004,51.35696,171.955039,0.585109,8.32024,9.37867,0.99943,50,6.07154,-5.66822,-128.23461,-5.82356,13.66267,29.94123,-16.77335,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,4de52820-db59-11ee-b261-73375668895f,88.09249,3.08969,,8.44262,,,,1.95953,2.33648,-0.23006,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:31:49.19,2024-03-05T17:31:49.1900000-08:00,2024-03-06T01:31:49.1900000Z,GroundBall,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,8ba7d35d-641a-480f-944e-a68fbb516675,53.94828,-129.1532,14.97061,6.24231,-5.30896,-8.38667,1.17976,-6.08739,6.83134,45.135882,1.95953,-107.81272,10.56074,-1.56509,0.32975,-0.05858,-0.01812,0.08351,-0.06683,2.33648,7.99115,-21.50832,1.96829,-0.44443,0.20806,-0.16183,-0.0011,0.09282,-0.23006,12.57656,3.42847,-0.77914,0.32998,-0.54292,0.66362,-0.13638,-0.26457,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
54,2024-03-05,17:32:13.80,5,3,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Savage, Andrew",1000277242,Right,PEP_WAV,Undefined,2,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.4497,-3.23162,1.104975,2059.868909,144.657649,10:45,6.40091,-1.1145,6.38063,-17.29332,18.07505,-11.95501,1.98306,-1.09407,80.46701,-6.544616,-1.061377,0.428035,,,,,,,,,,,,6.53138,10.74516,1.0399,50,6.15954,-1.99658,-128.29629,-7.69005,10.80153,28.46823,-14.40377,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,5ce8b170-db59-11ee-b261-73375668895f,88.05934,,,7.98269,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:32:13.80,2024-03-05T17:32:13.8008854-08:00,2024-03-06T01:32:13.8008854Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,5540251c-4462-496c-923a-4259d0fb1b07,54.11795,-129.20681,14.23411,6.39813,-7.22936,-7.20188,1.10928,-2.34205,5.40076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2024-03-05,17:32:33.96,5,4,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Savage, Andrew",1000277242,Right,PEP_WAV,Undefined,2,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.47764,-2.520936,2.652548,2082.825345,142.051004,10:45,6.31623,-1.18459,6.31514,-21.57442,13.78875,-9.82985,2.19228,0.44133,80.67914,-6.599811,0.87536,0.428003,,,,,,,,,,,,5.89221,8.26989,0.99481,50,6.12105,-5.55626,-128.33364,-6.28233,9.77424,27.87798,-18.45567,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,68642570-db59-11ee-b261-73375668895f,88.0658,,,7.7985,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:32:33.96,2024-03-05T17:32:33.9664662-08:00,2024-03-06T01:32:33.9664662Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,0edd6ccb-ca5a-463f-958a-16589849cb7f,54.18459,-129.23946,13.93899,6.31544,-5.68265,-9.22783,1.1805,-5.87385,4.88712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2024-03-05,17:33:02.07,5,5,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Savage, Andrew",1000277242,Right,PEP_WAV,Undefined,2,Top,1,1,2,Fastball,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,88.04333,-1.057244,2.081307,2002.031477,138.82984,10:45,6.4382,-1.18432,6.28836,-21.16501,14.4978,-11.64611,3.69935,-0.23587,80.15113,-5.077268,-0.023715,0.429813,,,,,,,,,,,,6.61154,8.1865,1.03607,50,6.34992,-4.17317,-127.83381,-2.96565,10.88845,27.52092,-18.6918,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,79758020-db59-11ee-b261-73375668895f,87.69503,,,7.8922,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:33:02.07,2024-03-05T17:33:02.0726550-08:00,2024-03-06T01:33:02.0726550Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,308ea9dd-34e0-45ef-8aa7-d7575279db68,54.21012,-128.737,13.76046,6.43719,-2.35221,-9.3459,1.17889,-4.53051,5.44423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2024-03-05,17:33:38.64,6,1,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Upstill, Nick",1000131955,Left,PEP_WAV,Undefined,2,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.27755,0.229905,0.699972,2051.627503,156.317406,11:15,6.37677,-1.11726,6.53683,-16.0458,20.12592,-8.27355,5.25052,-1.16464,78.73366,-2.9097,-0.802789,0.432868,,,,,,,,,,,,4.50036,10.79508,1.07162,50,6.3852,-1.21872,-126.74427,0.15718,7.228,28.96075,-14.83607,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,8f24f400-db59-11ee-b261-73375668895f,87.07596,,,8.54389,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:33:38.64,2024-03-05T17:33:38.6404630-08:00,2024-03-06T01:33:38.6404630Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,311476d2-a7a7-4792-ae54-2545701c7d01,53.95914,-127.64572,14.48038,6.37312,0.61897,-7.41804,1.11306,-1.4437,3.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2024-03-05,17:33:59.25,6,2,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Upstill, Nick",1000131955,Left,PEP_WAV,Undefined,2,Top,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.17399,1.177426,0.132816,2312.503661,287.946265,3:30,6.3366,-1.14537,5.77496,-47.60463,-1.67099,9.59162,3.46536,-0.22248,71.73621,-7.564606,1.852579,0.487794,,,,,,,,,,,,-4.85079,-0.74728,1.12855,50,6.40512,-0.6238,-113.57438,0.80207,-6.3225,21.21356,-33.14805,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,9b490410-db59-11ee-b261-73375668895f,77.27117,,,6.43778,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:33:59.25,2024-03-05T17:33:59.2527126-08:00,2024-03-06T01:33:59.2527126Z,,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,7927b132-7dcd-46b5-9bf4-8ba49bc99883,54.72672,-114.45384,10.60678,6.34339,2.1763,-16.57403,1.14898,-0.36168,-3.16125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2024-03-05,17:34:18.69,6,3,"Volmerding, Joshua",1000250725,Left,CAL_MUS,"Upstill, Nick",1000131955,Left,PEP_WAV,Undefined,2,Top,2,2,0,Slider,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,86.99132,-2.142084,1.727954,2042.432921,152.581351,11:00,6.40944,-1.0936,6.43645,-20.56182,15.99859,-7.63331,2.72555,-0.14122,78.86438,-6.070735,0.343842,0.435188,94.77242,29.468591,-4.384044,3529.855974,109.24517,57.91193,-12.86194,372.79497,369.86217,-12.789305,4.954845,4.53296,9.40977,0.974,50,6.2477,-3.51546,-126.23989,-5.27372,7.22948,28.50224,-17.16663,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,a6edf910-db59-11ee-b261-73375668895f,86.61185,81.27858,,8.12694,,,,1.13021,2.7056,0.13929,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:34:18.69,2024-03-05T17:34:18.6910998-08:00,2024-03-06T01:34:18.6910998Z,FlyBall,v3,471251,471410,,"Stafford, Ryan",701696,Right,CAL_MUS,c3718cba-eb51-4c63-b333-4ec220b36e22,54.06256,-127.15382,14.25112,6.40798,-4.72327,-8.58331,1.09044,-3.74727,3.61474,157.665247,1.13081,120.65323,-22.51841,5.49383,-1.20106,0.25317,-0.04569,0.00536,-0.00028,2.70748,68.3342,-15.73333,0.01616,0.45375,-0.22909,0.05837,-0.00744,0.00037,0.13939,-9.25211,-3.57205,0.88804,-0.19658,0.04131,-0.00732,0.00084,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
60,2024-03-05,17:36:40.70,1,1,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.49914,-2.669731,-2.949452,2155.259507,219.886361,1:15,5.65499,1.1278,5.94257,-17.81194,18.2817,14.19902,1.68907,-0.42736,80.08762,-6.070139,-0.401766,0.432401,,,,,,,,,,,,-8.23792,10.598,-0.90074,50,5.43197,6.01657,-128.18168,-6.49382,-13.54663,29.37047,-14.74647,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,fb7ed670-db59-11ee-b261-73375668895f,87.17012,,,8.41151,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:36:40.70,2024-03-05T17:36:40.7002390-08:00,2024-03-06T01:36:40.7002390Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,7a440639-80c5-4d3a-8508-551193f79c06,54.55739,-129.2217,14.68524,5.65267,-5.97164,-7.37323,-1.12228,6.49626,-6.77331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,2024-03-05,17:36:54.09,1,2,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,0,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.47408,-0.150027,-2.248937,2272.408694,209.153758,1:00,5.62369,1.27002,6.0366,-13.988,21.91824,11.52257,4.31899,0.14668,79.77585,-2.888435,-0.177554,0.431277,,,,,,,,,,,,-6.57713,11.64402,-1.1003,50,5.60424,4.54844,-128.31478,-0.66056,-10.8371,29.4527,-12.9882,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,037a7280-db5a-11ee-b261-73375668895f,87.39727,,,8.69823,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:36:54.09,2024-03-05T17:36:54.0994838-08:00,2024-03-06T01:36:54.0994838Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,de68314c-7cda-4946-86b9-d4bd9bf2a963,54.46051,-129.33457,14.72635,5.61933,-0.21085,-6.4941,-1.26428,4.92367,-5.41855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2024-03-05,17:37:08.66,1,3,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.85154,1.063524,-1.390651,2118.101591,31.935837,7:00,5.74131,0.82184,5.72664,-68.11866,-14.44072,-10.1469,1.05573,-1.31924,66.69742,-11.33929,-3.212286,0.527314,,,,,,,,,,,,4.69744,-7.11178,-0.6995,50,5.78852,2.92891,-105.75468,-0.15996,5.22994,20.87862,-40.09203,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,0c3fc730-db5a-11ee-b261-73375668895f,71.48006,,,6.15411,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:37:08.66,2024-03-05T17:37:08.6640918-08:00,2024-03-06T01:37:08.6640918Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,2bffe5f3-1717-40eb-bedf-ca8c5cd408bb,54.77743,-106.6937,10.43931,5.75517,1.64318,-20.04602,-0.82594,2.69369,2.61497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2024-03-05,17:37:22.01,1,4,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,2,1,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.42775,-0.11589,-2.822177,2226.5084,208.409664,1:00,5.54629,1.31345,6.21494,-15.56769,21.69466,11.04827,4.1419,-0.37248,78.22576,-3.147373,-0.830864,0.439346,,,,,,,,,,,,-6.53339,11.61225,-1.10693,50,5.52952,5.73546,-125.37891,-0.61546,-10.3163,27.25137,-13.83819,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,142f2e40-db5a-11ee-b261-73375668895f,85.79219,,,8.20199,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:37:22.01,2024-03-05T17:37:22.0131606-08:00,2024-03-06T01:37:22.0131606Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,052c7341-ba3c-4d77-a00b-1a4bc3d46ed9,54.28295,-126.30639,13.62569,5.54245,-0.14449,-6.91909,-1.30811,6.08656,-5.15815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2024-03-05,17:37:36.74,1,5,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,3,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.70268,-2.616831,-2.855519,2237.293767,209.18656,1:00,5.49981,1.07466,6.25146,-17.61938,18.49036,9.64461,1.61351,-0.75726,79.84071,-5.988855,-1.115265,0.432498,,,,,,,,,,,,-5.84485,10.7304,-0.86691,50,5.29623,5.96002,-127.15639,-6.28544,-9.51628,27.4275,-14.70335,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,1cf93de0-db5a-11ee-b261-73375668895f,87.15065,,,7.86197,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:37:36.74,2024-03-05T17:37:36.7421206-08:00,2024-03-06T01:37:36.7421206Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,f45ad3cb-b538-4666-b148-395a675f7f52,54.24806,-128.06942,13.71375,5.49732,-5.79598,-7.35167,-1.07058,6.2768,-4.75814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2024-03-05,17:37:54.97,1,6,"Queen, Matt",10109158,Right,PEP_WAV,"Daudet, Zach",1000252019,Right,CAL_MUS,Undefined,2,Bottom,0,3,2,FourSeamFastBall,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,88.49541,-2.331496,-1.804377,2196.463554,215.423752,1:15,5.63755,1.23276,6.00173,-15.16729,20.77619,13.86906,2.21099,0.71604,80.05271,-5.264714,0.689117,0.431501,,,,,,,,,,,,-7.69756,11.78107,-1.09841,50,5.44575,3.46616,-128.31521,-5.61822,-12.68492,29.42177,-12.75979,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,27cb5280-db5a-11ee-b261-73375668895f,87.35197,,,8.4427,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:37:54.97,2024-03-05T17:37:54.9700000-08:00,2024-03-06T01:37:54.9700000Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,e148d3b6-ec9e-4531-8a3c-ca4084ebf74a,54.49755,-129.34235,14.71089,5.63411,-5.17276,-6.3799,-1.22714,3.90901,-6.34246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.65109,,,1.064551,,,,3.01296,5.9678,2.41969,67.61932,8.8509,-57.18243,3.05267,63.47286,-2.63357,6.0534,17.54827,-13.97709,2.27466,-62.20208,5.9047,High,High,High,,,High,High,High
66,2024-03-05,17:38:22.62,2,1,"Queen, Matt",10109158,Right,PEP_WAV,"Steels, Jacob",1000117532,Right,CAL_MUS,Undefined,2,Bottom,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.65798,2.065533,-0.759058,2161.185988,43.026951,7:30,5.73871,0.62641,5.50086,-62.3498,-11.14048,-11.95446,2.47587,-1.0798,68.38182,-9.27659,-2.892461,0.515046,,,,,,,,,,,,5.7674,-5.6663,-0.55194,50,5.87752,1.88745,-108.3592,1.8522,6.79943,20.42569,-38.8543,CAL_MUS,PEP_WAV,BaggettStadium,TeamExclusive,Team,20240305-BaggettStadium-Private-1,38417ea0-db5a-11ee-b261-73375668895f,73.1827,,,6.27616,,,,,,,33022651-bbaf-4008-a893-d356eefdbe86,2024-03-06,01:38:22.62,2024-03-05T17:38:22.6272022-08:00,2024-03-06T01:38:22.6272022Z,,v3,471251,471410,,"Savage, Andrew",1000277242,Right,PEP_WAV,8c36de3b-060b-48a5-9fdb-3485601a3d9a,55.00261,-109.29812,10.21285,5.75133,3.63824,-19.42715,-0.63152,1.5749,3.39971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
