PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-03-10,13:05:57.22,1,1,"Baum, Ryan",809938,Right,CAL_MUS,"Lipsey, Trey",701733,Left,OSU_BUC,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.32677,-2.544199,-1.397816,2029.489894,213.349766,1:00,6.02883,1.16739,6.62789,-17.3869,16.85174,10.3365,2.24805,0.74857,81.3837,-5.886704,0.483672,0.421143,,,,,,,,,,,,-5.85087,9.96741,-1.07649,50,5.84891,2.76942,-129.72414,-6.20367,-9.90975,28.67149,-15.29195,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,9be274b0-df19-11ee-ba2c-716fc5fcfd50,89.50035,,,7.94308,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:05:57.22,2024-03-10T13:05:57.2224142-07:00,2024-03-10T20:05:57.2224142Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,03a6e5d2-fa9b-4de8-b839-dcbfc57cec9b,53.87206,-130.57713,14.33574,6.02671,-5.74873,-7.64597,-1.16327,3.06424,-4.95488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-03-10,13:06:13.11,1,2,"Baum, Ryan",809938,Right,CAL_MUS,"Lipsey, Trey",701733,Left,OSU_BUC,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.85533,-3.194082,-1.551053,2045.60109,211.665241,1:00,6.03892,1.17396,6.3183,-18.81257,15.47639,8.8339,1.52509,0.48113,81.93271,-6.765909,0.047743,0.421452,44.93995,-30.004018,0.655444,,,,,5.98222,3.1591,-4.372392,0.051191,-5.08689,9.35867,-1.06467,50,5.79597,3.18161,-130.35933,-7.81177,-8.6989,28.99746,-16.17023,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,a55fcec0-df19-11ee-ba2c-716fc5fcfd50,89.43461,1.69749,,7.92261,,,,3.02534,1.69749,-0.4897,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:06:13.11,2024-03-10T13:06:13.1189902-07:00,2024-03-10T20:06:13.1189902Z,GroundBall,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,6a345a0a-d37f-49b1-b869-d1ef656b8303,54.18262,-131.28642,14.49873,6.03746,-7.29478,-8.08512,-1.17084,3.45973,-4.34945,,3.0225,57.42128,,,,,,,,1.69913,-33.15973,,,,,,,,-0.48974,0.65691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2024-03-10,13:06:46.08,2,1,"Baum, Ryan",809938,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.6628,-0.000533,-0.82965,2019.118451,131.683993,10:30,6.05588,1.07271,6.04017,-39.8162,3.05591,-1.85839,2.73737,0.1496,73.72748,-7.376631,-1.164525,0.471258,,,,,,,,,,,,0.71102,2.00079,-1.00702,50,6.03449,1.76665,-117.17247,-1.24353,0.98246,23.40385,-29.40945,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,b9062c30-df19-11ee-ba2c-716fc5fcfd50,79.98261,,,6.93532,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:06:46.08,2024-03-10T13:06:46.0840078-07:00,2024-03-10T20:06:46.0840078Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,90b43d52-d890-48a9-8880-24d9c2d35eb1,54.45997,-118.05994,11.70193,6.06051,-0.12834,-14.70472,-1.0733,1.7294,0.49123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2024-03-10,13:07:00.58,2,2,"Baum, Ryan",809938,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,1,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,82.24983,-1.789033,-1.80966,2133.650668,85.829155,8:45,6.07415,1.1752,5.78954,-40.74561,0.96071,-5.42154,1.01297,-0.96069,75.50896,-9.245585,-2.782432,0.464807,90.34716,-9.073293,56.909208,,,,,10.73265,10.73265,43.620244,0.059939,2.26347,1.34847,-1.02268,50,5.90191,3.9775,-119.36451,-5.07366,3.24281,24.47427,-30.24215,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,c1b16930-df19-11ee-ba2c-716fc5fcfd50,81.09273,1.25367,,6.74086,,,,3.48362,1.25367,0.82709,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:07:00.58,2024-03-10T13:07:00.5888654-07:00,2024-03-10T20:07:00.5888654Z,GroundBall,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,3c719496-d4a5-4eba-8ef9-30e75e1d4ff1,54.71289,-120.32695,12.23713,6.07804,-3.88441,-15.12107,-1.17658,3.84998,1.6214,180,3.48297,71.50688,,,,,,,,1.25386,-20.91583,,,,,,,,0.8261,109.72987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
5,2024-03-10,13:07:24.36,2,3,"Baum, Ryan",809938,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,1,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.15749,-2.103887,-3.079867,1909.957125,217.842401,1:15,5.9653,1.19076,6.72689,-18.36749,16.03052,11.52965,2.5082,-0.66597,80.898,-5.643044,-0.980905,0.422122,60.28865,1.521486,-55.821952,2076.826679,,,,40.16517,38.55478,-53.908917,0.474013,-7.03815,9.46733,-0.99127,50,5.81875,6.52631,-129.36269,-5.21827,-11.81232,29.39986,-16.28479,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,cfda49f0-df19-11ee-ba2c-716fc5fcfd50,89.29275,2.55746,,8.25949,,,,1.67847,2.47424,0.76241,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:07:24.36,2024-03-10T13:07:24.3618958-07:00,2024-03-10T20:07:24.3618958Z,GroundBall,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,03fd000b-6246-4547-9e71-683045103da2,53.77313,-130.21738,14.69993,5.96356,-4.74486,-8.1424,-1.18599,6.8697,-5.90616,88.702698,1.68334,49.51753,-6.67485,,,,,,,2.47957,2.19806,-15.69566,,,,,,,0.75897,-73.02869,6.24907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2024-03-10,13:07:49.19,2,4,"Baum, Ryan",809938,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,1,0,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,0,0,,89.80892,-2.911939,-1.845564,1933.801792,235.079603,1:45,5.93972,1.37459,6.48891,-21.51285,12.65142,16.4506,1.46985,1.05049,81.76064,-6.986204,1.142261,0.420686,48.9535,-41.296862,-2.537183,,,,,4.50336,2.73965,-14.340533,0.033724,-9.22158,7.86268,-1.25201,50,5.72562,3.56348,-130.33629,-7.25028,-15.72028,29.68922,-18.77031,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,deafe570-df19-11ee-ba2c-716fc5fcfd50,89.59764,1.60576,,8.04828,,,,2.53683,1.60576,-1.03449,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:07:49.19,2024-03-10T13:07:49.1958926-07:00,2024-03-10T20:07:49.1958926Z,GroundBall,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,6d25ecc8-e43d-4149-b534-d4ab9749075e,54.01242,-131.2471,14.84461,5.93922,-6.67445,-9.38515,-1.36873,4.04575,-7.86014,,2.53541,54.1514,,,,,,,,1.60701,-47.61459,,,,,,,,-1.03443,-2.39951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2024-03-10,13:08:32.63,3,1,"Baum, Ryan",809938,Right,CAL_MUS,"Graveline, Matthew",805343,Right,OSU_BUC,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.98139,-3.279379,-3.235549,1996.892822,222.61894,1:30,6.07365,1.32567,6.41011,-21.40604,13.32524,11.2367,1.2664,-0.7161,81.60577,-7.312674,-1.201448,0.424162,,,,,,,,,,,,-6.77603,8.21386,-1.09886,50,5.82853,6.85647,-129.00603,-8.02274,-11.42115,26.79317,-18.32937,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,f8884280-df19-11ee-ba2c-716fc5fcfd50,88.86331,,,7.37562,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:08:32.63,2024-03-10T13:08:32.6300814-07:00,2024-03-10T20:08:32.6300814Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,82bcdf1e-f129-4c23-b8ec-aa67b9cc8383,54.09097,-129.8529,13.39659,6.07296,-7.44339,-9.16469,-1.32128,7.21747,-5.71057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2024-03-10,13:09:07.27,3,2,"Baum, Ryan",809938,Right,CAL_MUS,"Graveline, Matthew",805343,Right,OSU_BUC,Undefined,1,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.26745,-1.485334,-1.972886,2170.821763,114.275061,9:45,6.06105,1.24542,5.94354,-37.58494,3.47355,-4.99256,1.55003,-1.00142,76.07215,-8.386937,-2.870458,0.461183,,,,,,,,,,,,2.03406,2.57374,-1.0854,50,5.9215,4.30808,-119.49904,-4.31657,2.95237,22.212,-28.43833,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,0d3142e0-df1a-11ee-ba2c-716fc5fcfd50,81.72997,,,6.19531,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:09:07.27,2024-03-10T13:09:07.2709774-07:00,2024-03-10T20:09:07.2709774Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,d96993cc-4c20-4c86-a3a5-3b8f531c1a59,54.55761,-120.34321,11.106,6.06501,-3.23577,-14.21916,-1.247,4.19588,1.47618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2024-03-10,13:09:27.85,3,3,"Baum, Ryan",809938,Right,CAL_MUS,"Graveline, Matthew",805343,Right,OSU_BUC,Undefined,1,Top,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.80388,-1.845414,-3.140274,2113.761366,217.817964,1:15,6.06717,1.51437,6.40616,-18.77721,15.18351,10.96213,2.80233,-0.46262,82.30184,-5.415256,-1.157031,0.41943,,,,,,,,,,,,-6.56004,8.74918,-1.29393,50,5.92596,6.71625,-130.36404,-4.73147,-11.31626,26.79014,-17.08151,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,1976e4b0-df1a-11ee-ba2c-716fc5fcfd50,89.86577,,,7.50204,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:09:27.85,2024-03-10T13:09:27.8517902-07:00,2024-03-10T20:09:27.8517902Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,5e3e13c1-28e0-4a1c-a338-31be20ae0533,54.09438,-131.20275,13.39507,6.06572,-4.1967,-8.54075,-1.50974,7.07053,-5.65813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2024-03-10,13:09:45.85,3,4,"Baum, Ryan",809938,Right,CAL_MUS,"Graveline, Matthew",805343,Right,OSU_BUC,Undefined,1,Top,1,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.83686,-3.305656,-3.332039,1611.147318,256.386324,2:30,6.10767,1.24627,6.2707,-33.66372,5.8602,18.7793,0.24631,-0.26408,76.90392,-9.538171,0.065466,0.452482,,,,,,,,,,,,-10.88839,4.35859,-1.009,50,5.84588,6.39812,-121.51493,-8.0473,-16.18305,25.13951,-25.69602,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240310-BaggettStadium-1,243438d0-df1a-11ee-ba2c-716fc5fcfd50,83.30148,,,6.93294,,,,,,,2eb0369a-891f-450b-8cfd-4c299f2bd3ed,2024-03-10,20:09:45.85,2024-03-10T13:09:45.8583694-07:00,2024-03-10T20:09:45.8583694Z,,v3,471251,4144,10 March 2024 16:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,3492bbd5-5013-483b-acef-7c521c34f533,54.23283,-122.3875,12.56976,6.10972,-7.15541,-12.84801,-1.24082,6.95982,-8.09152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
