PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-03-09,15:04:20.03,1,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Lipsey, Trey",701733,Left,OSU_BUC,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.35027,-1.819772,-3.872456,2215.394032,219.194967,1:15,5.69914,2.28111,6.27855,-15.75013,18.67918,14.17493,2.70483,-0.1126,81.1002,-4.882949,-1.317635,0.422314,,,,,,,,,,,,-8.61087,10.65351,-2.00124,50,5.55669,8.2614,-130.78433,-4.56109,-14.64442,32.23564,-14.05575,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,5c0fdd60-de69-11ee-b7cb-b5e6bb4b5c53,89.25217,,,9.25006,,,,,,,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:04:20.03,2024-03-09T15:04:20.0369354-08:00,2024-03-09T23:04:20.0369354Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,4d47ea55-cfe9-4079-9780-05cf61640b2e,54.21959,-131.82027,16.11782,5.69601,-4.10939,-7.02787,-2.2743,8.73202,-7.32221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2024-03-09,15:04:35.32,1,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Lipsey, Trey",701733,Left,OSU_BUC,Undefined,1,Top,0,0,1,Fastball,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.76238,-0.433303,-1.533675,2443.13442,195.72124,12:30,5.59128,2.34754,5.89407,-33.07285,7.13544,1.6178,2.43274,1.05803,76.03971,-6.584349,-1.243195,0.456383,,,,,,,,,,,,-1.2987,4.21272,-2.2249,50,5.53761,3.18825,-121.5222,-1.98944,-1.92113,26.21032,-25.94234,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,653d69c0-de69-11ee-b7cb-b5e6bb4b5c53,82.58954,,,7.72267,,,,,,,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:04:35.32,2024-03-09T15:04:35.3241802-08:00,2024-03-09T23:04:35.3241802Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,5518d934-e58f-4fbf-b3ad-7ff5e2441fc1,54.60407,-122.51119,13.10516,5.59421,-1.01056,-12.97117,-2.34657,3.26074,-0.96056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2024-03-09,15:04:53.29,1,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Lipsey, Trey",701733,Left,OSU_BUC,Undefined,1,Top,0,0,2,Fastball,Slider,InPlay,Undefined,GroundBall,Single,0,0,,82.75682,-0.437638,-2.376685,2508.880968,198.393716,12:30,5.66166,2.17008,6.01192,-33.22833,7.61646,2.08425,2.48684,0.14069,75.49684,-6.618975,-2.001969,0.459981,97.40861,2.933255,30.185458,4374.365531,,,,67.94008,64.97512,30.716002,0.503101,-1.78768,4.42433,-1.98461,50,5.60907,4.90674,-120.11892,-1.94948,-2.59449,24.71196,-25.75288,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,6fe6e7c0-de69-11ee-b7cb-b5e6bb4b5c53,81.94348,3.137,,7.25998,,,,2.68336,2.63882,-0.12506,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:04:53.29,2024-03-09T15:04:53.2948682-08:00,2024-03-09T23:04:53.2948682Z,GroundBall,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,3e66e1e0-33f1-4809-8d0f-c099806a65f2,54.48901,-121.03892,12.35598,5.6638,-0.99073,-12.87644,-2.16908,5.00333,-1.29725,,2.71123,122.58392,-23.70747,,,,,,,2.66595,6.58012,-23.71133,,,,,,,-0.12756,71.80925,-5.11649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2024-03-09,15:05:31.38,2,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.12238,-0.464191,-1.341442,2269.902236,231.301055,1:45,5.57373,2.42492,6.53826,-22.65485,11.93249,13.42335,3.25993,2.31289,80.80268,-4.778802,1.097688,0.423282,,,,,,,,,,,,-7.3867,6.75004,-2.33681,50,5.5318,2.4947,-129.47248,-1.693,-12.41536,29.50991,-20.82878,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,86a09fb0-de69-11ee-b7cb-b5e6bb4b5c53,89.04801,,,8.3197,,,,,,,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:05:31.38,2024-03-09T15:05:31.3869514-08:00,2024-03-09T23:05:31.3869514Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,a882671d-ede7-4acc-bb99-272b8a62360e,53.96012,-130.37196,14.75495,5.57373,-1.05812,-10.41439,-2.41862,2.87313,-6.20768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2024-03-09,15:06:22.70,2,2,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.67576,-1.636544,-3.206429,2184.317239,214.458033,1:15,5.59423,2.19653,6.83923,-15.81753,19.16966,12.24442,2.78085,0.28964,79.5167,-4.751177,-0.973554,0.425722,82.50439,74.982353,-45.407879,4410.241338,,,,,38.16814,,,-7.59658,11.1091,-1.99485,50,5.48303,6.74778,-128.58394,-4.01554,-12.44734,31.95931,-13.97126,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,a53413d0-de69-11ee-b7cb-b5e6bb4b5c53,88.53769,113.09393,,9.15907,,,,2.53589,2.87309,-0.30912,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:06:22.70,2024-03-09T15:06:22.7064010-08:00,2024-03-09T23:06:22.7064010Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,f132ce4e-6ce3-4df2-aad8-55c370a2ff7c,53.65964,-129.49035,15.97966,5.5913,-3.6193,-6.98563,-2.19123,7.1008,-6.22367,,2.53589,22.01274,-9.6624,2.05804,-0.45717,0.1024,-0.0233,0.00408,-0.0004,2.87309,116.8734,-30.16873,4.26897,-1.00593,0.22593,-0.05032,0.00909,-0.00088,-0.30912,-22.3284,-1.9583,0.18927,-0.0348,0.00687,-0.00224,0.00038,-6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
6,2024-03-09,15:07:25.03,2,3,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.98431,-1.560268,-1.156424,2132.457424,218.386138,1:15,5.71434,2.25521,6.6369,-17.62162,17.19233,12.61351,2.81679,2.24747,80.16375,-4.979066,1.139831,0.424666,,,,,,,,,,,,-6.93268,9.89394,-2.18113,50,5.60125,2.10191,-129.1591,-3.94201,-11.51598,31.07839,-15.73908,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,ca4fbde0-de69-11ee-b7cb-b5e6bb4b5c53,88.75776,,,8.82055,,,,,,,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:07:25.03,2024-03-09T15:07:25.0332874-08:00,2024-03-09T23:07:25.0332874Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,4245e9ae-37b5-4360-82ef-94a8696de901,53.85968,-130.0845,15.53919,5.71165,-3.47336,-7.86954,-2.24882,2.44482,-5.75799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2024-03-09,15:07:43.51,2,4,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,0,2,1,Fastball,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,84.69429,-1.513798,-3.777687,2385.139997,189.452263,12:15,5.59373,2.30039,6.19987,-28.49624,10.35764,1.50882,1.81823,-1.06628,77.2674,-6.840822,-3.506155,0.44863,100.95827,-1.213182,56.599345,4239.247875,,,,47.47894,43.79451,55.374867,0.314774,-1.92024,6.19197,-2.01666,50,5.46523,8.04963,-122.76556,-4.10406,-2.90938,25.94227,-22.79251,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,d55bf550-de69-11ee-b7cb-b5e6bb4b5c53,84.01672,2.1705,,7.42689,,,,3.1727,2.1705,1.09055,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:07:43.51,2024-03-09T15:07:43.5154122-08:00,2024-03-09T23:07:43.5154122Z,GroundBall,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,247e58db-dafa-47ee-b60c-3a3dda9d783b,54.30122,-123.67113,12.97114,5.59461,-3.30843,-11.39625,-2.29943,8.15119,-1.45469,,3.17761,81.28619,-18.0795,,,,,,,2.17104,-3.15763,-11.88537,,,,,,,1.09162,123.54409,-9.19746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
8,2024-03-09,15:08:06.15,2,5,"Brooks, Steven",1000114564,Right,CAL_MUS,"Kaczmar, Henry",808793,Left,OSU_BUC,Undefined,1,Top,0,2,2,ChangeUp,Splitter,InPlay,Undefined,LineDrive,Sacrifice,0,0,,82.4843,0.071874,-1.497516,1248.246306,264.867605,2:45,5.54782,2.27472,6.1598,-39.53104,1.96067,4.41047,2.32,1.25848,74.16967,-7.303639,-0.701185,0.463609,77.85975,17.496798,-1.610266,1647.990072,109.76211,22.76072,-7.23012,223.91655,223.91655,-5.212487,2.592377,-2.81658,1.39284,-2.1633,50,5.53321,2.96166,-119.6444,-1.07795,-3.98539,28.21147,-30.2032,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,e2d5aa50-de69-11ee-b7cb-b5e6bb4b5c53,81.30217,22.93387,,8.31463,,,,2.61697,2.48605,-1.26395,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:08:06.15,2024-03-09T15:08:06.1521098-08:00,2024-03-09T23:08:06.1521098Z,LineDrive,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,f4a32038-73f8-4991-9172-ac32ddfa06c7,54.33975,-120.66335,14.10574,5.55244,0.01294,-15.1016,-2.27287,3.1056,-1.99269,149.457894,2.61701,108.86602,-13.38279,2.38558,-0.38917,0.02379,0.01366,-0.00524,0.00064,2.48609,34.32981,-15.34109,0.84457,0.03079,-0.13974,0.06911,-0.01461,0.00117,-1.26399,-3.05754,-2.56831,0.61095,-0.2846,0.17952,-0.07411,0.01614,-0.00143,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2024-03-09,15:08:50.17,3,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Graveline, Matthew",805343,Right,OSU_BUC,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2,1,,89.06941,-1.845521,-2.781979,2187.790812,220.658208,1:15,5.64481,2.13618,6.59603,-18.42647,16.38926,12.98981,2.41578,0.66774,80.33504,-5.403672,-0.422014,0.424677,95.64416,-14.267915,4.132287,,,,,10.42792,9.65195,-0.212518,0.068474,-7.7067,9.57079,-1.95086,50,5.5107,5.77004,-129.18251,-4.63389,-12.82212,30.78605,-16.25047,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,fd272f00-de69-11ee-b7cb-b5e6bb4b5c53,88.75548,2.3713,,8.73437,,,,1.12731,2.3713,-0.71062,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:08:50.17,2024-03-09T15:08:50.1710026-08:00,2024-03-09T23:08:50.1710026Z,GroundBall,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,a2d06e2f-69b5-4088-a7b0-808d5b72b679,53.90271,-130.10926,15.39303,5.64283,-4.14471,-8.12523,-2.13037,6.15603,-6.41106,180,1.12479,135.82634,,,,,,,,2.37194,-34.63074,,,,,,,,-0.7108,9.81309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2024-03-09,15:09:22.21,4,1,"Brooks, Steven",1000114564,Right,CAL_MUS,"Pettorini, Tyler",1000192017,Left,OSU_BUC,Undefined,1,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.20123,-2.135401,-3.815301,1196.404865,245.581387,2:15,5.57801,2.13902,6.33593,-32.50466,7.21587,13.18036,0.8978,-0.28081,76.64685,-8.175736,-1.432865,0.453606,,,,,,,,,,,,-7.99721,4.67882,-1.86714,50,5.40648,7.58363,-120.71388,-5.4698,-11.82158,23.10105,-25.25777,CAL_MUS,OSU_BUC,BaggettStadium,D1,BW,20240309-BaggettStadium-1,1028e800-de6a-11ee-b7cb-b5e6bb4b5c53,83.09508,,,6.55439,,,,,,,7e1747a5-d469-4f7d-b294-24cf6ac3a2f5,2024-03-09,23:09:22.21,2024-03-09T15:09:22.2106314-08:00,2024-03-09T23:09:22.2106314Z,,v3,471251,4144,09 March 2024 18:00-ohiost@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,0899cfd1-a6b6-4014-a785-80a057212c8f,54.16738,-121.50877,11.55053,5.57974,-4.60069,-12.62888,-2.13509,7.9904,-5.91079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
