PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,,,2,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Roberts, Kai",805956,Left,UTA_UTE,Undefined,1,Top,0,1,1,Fastball,,InPlay,Undefined,Bunt,Sacrifice,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,c87218f0-d8f2-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,3,1,"Wright, Jakob",1000114562,Left,CAL_MUS,"Quinn, Tyler",1000268405,Right,UTA_UTE,Undefined,1,Top,1,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,ddf26680-d8f2-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,3,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Quinn, Tyler",1000268405,Right,UTA_UTE,Undefined,1,Top,1,0,1,Fastball,,HitByPitch,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,0c835450-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,4,1,"Wright, Jakob",1000114562,Left,CAL_MUS,"Clarkson, TJ",1000047535,Left,UTA_UTE,Undefined,1,Top,1,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,21f9b6d0-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,4,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Clarkson, TJ",1000047535,Left,UTA_UTE,Undefined,1,Top,1,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,3b3d4df0-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,4,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Clarkson, TJ",1000047535,Left,UTA_UTE,Undefined,1,Top,1,1,1,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,57a46c30-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,4,4,"Wright, Jakob",1000114562,Left,CAL_MUS,"Clarkson, TJ",1000047535,Left,UTA_UTE,Undefined,1,Top,1,1,2,Fastball,,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,5d1b8040-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,5,1,"Wright, Jakob",1000114562,Left,CAL_MUS,"Davinni, Michael",1000069274,Right,UTA_UTE,Undefined,1,Top,2,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,73ecb7d0-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,5,2,"Wright, Jakob",1000114562,Left,CAL_MUS,"Davinni, Michael",1000069274,Right,UTA_UTE,Undefined,1,Top,2,0,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,7e728130-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,5,3,"Wright, Jakob",1000114562,Left,CAL_MUS,"Davinni, Michael",1000069274,Right,UTA_UTE,Undefined,1,Top,2,1,1,Slider,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,88c61700-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,5,4,"Wright, Jakob",1000114562,Left,CAL_MUS,"Davinni, Michael",1000069274,Right,UTA_UTE,Undefined,1,Top,2,2,1,ChangeUp,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAL_MUS,UTA_UTE,BaggettStadium,D1,BW,20240302-BaggettStadium-1,97a8d1e0-d8f3-11ee-889a-41daf644c82a,,,,,,,,,,,bfc7b41b-805b-4e91-a3e4-f70bac39918e,,,,,,v3,471251,471475,02 March 2024 18:00-utah@calpoly,"Stafford, Ryan",701696,Right,CAL_MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
